id_bat,final_community
BAT_128258,-1_noise
BAT_128260,-1_noise
BAT_128265,-1_noise
BAT_128266,-1_noise
BAT_128273,-1_noise
BAT_128275,-1_noise
BAT_128281,-1_noise
BAT_128282,-1_noise
BAT_128284,-1_noise
BAT_128290,-1_noise
BAT_128294,-1_noise
BAT_128299,-1_noise
BAT_128300,-1_noise
BAT_128305,-1_noise
BAT_128307,-1_noise
BAT_128309,-1_noise
BAT_128310,-1_noise
BAT_128314,-1_noise
BAT_128315,-1_noise
BAT_128316,-1_noise
BAT_128319,-1_noise
BAT_128320,-1_noise
BAT_128322,-1_noise
BAT_128328,-1_noise
BAT_128332,-1_noise
BAT_128334,-1_noise
BAT_128335,-1_noise
BAT_128337,-1_noise
BAT_128338,-1_noise
BAT_128339,-1_noise
BAT_128341,-1_noise
BAT_128344,-1_noise
BAT_128345,-1_noise
BAT_128346,-1_noise
BAT_128350,-1_noise
BAT_128352,-1_noise
BAT_128354,-1_noise
BAT_128355,-1_noise
BAT_128358,-1_noise
BAT_128359,-1_noise
BAT_128360,-1_noise
BAT_128362,-1_noise
BAT_128363,-1_noise
BAT_128368,-1_noise
BAT_128369,-1_noise
BAT_128370,-1_noise
BAT_128372,-1_noise
BAT_128380,-1_noise
BAT_128381,-1_noise
BAT_128382,-1_noise
BAT_128385,-1_noise
BAT_128386,-1_noise
BAT_128387,-1_noise
BAT_128389,-1_noise
BAT_128391,-1_noise
BAT_128394,-1_noise
BAT_128395,-1_noise
BAT_128396,-1_noise
BAT_128398,-1_noise
BAT_128403,-1_noise
BAT_128405,-1_noise
BAT_128406,-1_noise
BAT_128407,-1_noise
BAT_128412,-1_noise
BAT_128414,-1_noise
BAT_128416,-1_noise
BAT_128417,-1_noise
BAT_128421,-1_noise
BAT_128422,-1_noise
BAT_128423,-1_noise
BAT_128424,-1_noise
BAT_128425,-1_noise
BAT_128427,-1_noise
BAT_128429,-1_noise
BAT_128431,-1_noise
BAT_128432,-1_noise
BAT_128433,-1_noise
BAT_128436,-1_noise
BAT_128438,-1_noise
BAT_128442,-1_noise
BAT_128444,-1_noise
BAT_128445,-1_noise
BAT_128446,-1_noise
BAT_128449,-1_noise
BAT_128450,-1_noise
BAT_128451,-1_noise
BAT_128454,-1_noise
BAT_128457,-1_noise
BAT_128458,-1_noise
BAT_128460,-1_noise
BAT_128465,-1_noise
BAT_128466,-1_noise
BAT_128467,-1_noise
BAT_128468,-1_noise
BAT_128469,-1_noise
BAT_128470,-1_noise
BAT_128471,-1_noise
BAT_128474,-1_noise
BAT_128476,-1_noise
BAT_128477,-1_noise
BAT_128484,-1_noise
BAT_128485,-1_noise
BAT_128496,-1_noise
BAT_128497,-1_noise
BAT_128503,-1_noise
BAT_128504,-1_noise
BAT_128506,-1_noise
BAT_128507,-1_noise
BAT_128508,-1_noise
BAT_128512,-1_noise
BAT_128514,-1_noise
BAT_128517,-1_noise
BAT_128520,-1_noise
BAT_128521,-1_noise
BAT_128524,-1_noise
BAT_128525,-1_noise
BAT_128526,-1_noise
BAT_128528,-1_noise
BAT_128529,-1_noise
BAT_128532,-1_noise
BAT_128535,-1_noise
BAT_128536,-1_noise
BAT_128537,-1_noise
BAT_128541,-1_noise
BAT_128542,-1_noise
BAT_128544,-1_noise
BAT_128546,-1_noise
BAT_128547,-1_noise
BAT_128548,-1_noise
BAT_128551,-1_noise
BAT_128552,-1_noise
BAT_128554,-1_noise
BAT_128555,-1_noise
BAT_128556,-1_noise
BAT_128559,-1_noise
BAT_128562,-1_noise
BAT_128563,-1_noise
BAT_128573,-1_noise
BAT_128577,-1_noise
BAT_128580,-1_noise
BAT_128588,-1_noise
BAT_128594,-1_noise
BAT_128595,-1_noise
BAT_128596,-1_noise
BAT_128597,-1_noise
BAT_128598,-1_noise
BAT_128604,-1_noise
BAT_128606,-1_noise
BAT_128609,-1_noise
BAT_128610,-1_noise
BAT_128611,-1_noise
BAT_128612,-1_noise
BAT_128616,-1_noise
BAT_128618,-1_noise
BAT_128620,-1_noise
BAT_128622,-1_noise
BAT_128623,-1_noise
BAT_128626,-1_noise
BAT_128632,-1_noise
BAT_128633,-1_noise
BAT_128635,-1_noise
BAT_128636,-1_noise
BAT_128637,-1_noise
BAT_128638,-1_noise
BAT_128639,-1_noise
BAT_128649,-1_noise
BAT_128650,-1_noise
BAT_128651,-1_noise
BAT_128652,-1_noise
BAT_128655,-1_noise
BAT_128657,-1_noise
BAT_128660,-1_noise
BAT_128664,-1_noise
BAT_128666,-1_noise
BAT_128669,-1_noise
BAT_128670,-1_noise
BAT_128673,-1_noise
BAT_128675,-1_noise
BAT_128676,-1_noise
BAT_128679,-1_noise
BAT_128680,-1_noise
BAT_128682,-1_noise
BAT_128683,-1_noise
BAT_128684,-1_noise
BAT_128686,-1_noise
BAT_128687,-1_noise
BAT_128688,-1_noise
BAT_128689,-1_noise
BAT_128690,-1_noise
BAT_128694,-1_noise
BAT_128696,-1_noise
BAT_128697,-1_noise
BAT_128698,-1_noise
BAT_128704,-1_noise
BAT_128705,-1_noise
BAT_128706,-1_noise
BAT_128708,-1_noise
BAT_128711,-1_noise
BAT_128712,-1_noise
BAT_128714,-1_noise
BAT_128715,-1_noise
BAT_128717,-1_noise
BAT_128720,-1_noise
BAT_128721,-1_noise
BAT_128722,-1_noise
BAT_128725,-1_noise
BAT_128727,-1_noise
BAT_128729,-1_noise
BAT_128731,-1_noise
BAT_128733,-1_noise
BAT_128734,-1_noise
BAT_128736,-1_noise
BAT_128740,-1_noise
BAT_128742,-1_noise
BAT_128746,-1_noise
BAT_128748,-1_noise
BAT_128749,-1_noise
BAT_128750,-1_noise
BAT_128751,-1_noise
BAT_128755,-1_noise
BAT_128758,-1_noise
BAT_128760,-1_noise
BAT_128761,-1_noise
BAT_128768,-1_noise
BAT_128770,-1_noise
BAT_128773,-1_noise
BAT_128775,-1_noise
BAT_128778,-1_noise
BAT_128784,-1_noise
BAT_128786,-1_noise
BAT_128787,-1_noise
BAT_128789,-1_noise
BAT_128792,-1_noise
BAT_128796,-1_noise
BAT_128800,-1_noise
BAT_128802,-1_noise
BAT_128803,-1_noise
BAT_128807,-1_noise
BAT_128808,-1_noise
BAT_128816,-1_noise
BAT_128822,-1_noise
BAT_128823,-1_noise
BAT_128829,-1_noise
BAT_128830,-1_noise
BAT_128831,-1_noise
BAT_128832,-1_noise
BAT_128833,-1_noise
BAT_128835,-1_noise
BAT_128836,-1_noise
BAT_128837,-1_noise
BAT_128839,-1_noise
BAT_128840,-1_noise
BAT_128841,-1_noise
BAT_128842,-1_noise
BAT_128843,-1_noise
BAT_128844,-1_noise
BAT_128850,-1_noise
BAT_128851,-1_noise
BAT_128853,-1_noise
BAT_128856,-1_noise
BAT_128857,-1_noise
BAT_128859,-1_noise
BAT_128864,-1_noise
BAT_128870,-1_noise
BAT_128873,-1_noise
BAT_128874,-1_noise
BAT_128877,-1_noise
BAT_128880,-1_noise
BAT_128881,-1_noise
BAT_128884,-1_noise
BAT_128886,-1_noise
BAT_128887,-1_noise
BAT_128902,-1_noise
BAT_128905,-1_noise
BAT_128907,-1_noise
BAT_128910,-1_noise
BAT_128912,-1_noise
BAT_128917,-1_noise
BAT_128918,-1_noise
BAT_128920,-1_noise
BAT_128922,-1_noise
BAT_128925,-1_noise
BAT_128927,-1_noise
BAT_128928,-1_noise
BAT_128931,-1_noise
BAT_128933,-1_noise
BAT_128935,-1_noise
BAT_128936,-1_noise
BAT_128937,-1_noise
BAT_128939,-1_noise
BAT_128940,-1_noise
BAT_128941,-1_noise
BAT_128943,-1_noise
BAT_128944,-1_noise
BAT_128948,-1_noise
BAT_128953,-1_noise
BAT_128954,-1_noise
BAT_128955,-1_noise
BAT_128961,-1_noise
BAT_128964,-1_noise
BAT_128968,-1_noise
BAT_128969,-1_noise
BAT_128977,-1_noise
BAT_128979,-1_noise
BAT_128980,-1_noise
BAT_128984,-1_noise
BAT_128985,-1_noise
BAT_128988,-1_noise
BAT_128995,-1_noise
BAT_129000,-1_noise
BAT_129001,-1_noise
BAT_129002,-1_noise
BAT_129003,-1_noise
BAT_129004,-1_noise
BAT_129005,-1_noise
BAT_129006,-1_noise
BAT_129007,-1_noise
BAT_129009,-1_noise
BAT_129013,-1_noise
BAT_129014,-1_noise
BAT_129015,-1_noise
BAT_129017,-1_noise
BAT_129022,-1_noise
BAT_129026,-1_noise
BAT_129027,-1_noise
BAT_129029,-1_noise
BAT_129034,-1_noise
BAT_129037,-1_noise
BAT_129038,-1_noise
BAT_129039,-1_noise
BAT_129041,-1_noise
BAT_129042,-1_noise
BAT_129043,-1_noise
BAT_129044,-1_noise
BAT_129045,-1_noise
BAT_129046,-1_noise
BAT_129049,-1_noise
BAT_129053,-1_noise
BAT_129056,-1_noise
BAT_129062,-1_noise
BAT_129065,-1_noise
BAT_129067,-1_noise
BAT_129069,-1_noise
BAT_129070,-1_noise
BAT_129073,-1_noise
BAT_129074,-1_noise
BAT_129075,-1_noise
BAT_129076,-1_noise
BAT_129078,-1_noise
BAT_129079,-1_noise
BAT_129080,-1_noise
BAT_129083,-1_noise
BAT_129084,-1_noise
BAT_129087,-1_noise
BAT_129088,-1_noise
BAT_129089,-1_noise
BAT_129091,-1_noise
BAT_129092,-1_noise
BAT_129097,-1_noise
BAT_129098,-1_noise
BAT_129099,-1_noise
BAT_129100,-1_noise
BAT_129101,-1_noise
BAT_129102,-1_noise
BAT_129107,-1_noise
BAT_129113,-1_noise
BAT_129115,-1_noise
BAT_129117,-1_noise
BAT_129118,-1_noise
BAT_129120,-1_noise
BAT_129121,-1_noise
BAT_129122,-1_noise
BAT_129124,-1_noise
BAT_129125,-1_noise
BAT_129127,-1_noise
BAT_129131,-1_noise
BAT_129133,-1_noise
BAT_129134,-1_noise
BAT_129135,-1_noise
BAT_129138,-1_noise
BAT_129139,-1_noise
BAT_129141,-1_noise
BAT_129143,-1_noise
BAT_129145,-1_noise
BAT_129146,-1_noise
BAT_129149,-1_noise
BAT_129150,-1_noise
BAT_129151,-1_noise
BAT_129154,-1_noise
BAT_129157,-1_noise
BAT_129161,-1_noise
BAT_129163,-1_noise
BAT_129165,-1_noise
BAT_129166,-1_noise
BAT_129167,-1_noise
BAT_129170,-1_noise
BAT_129173,-1_noise
BAT_129174,-1_noise
BAT_129175,-1_noise
BAT_129178,-1_noise
BAT_129180,-1_noise
BAT_129182,-1_noise
BAT_129183,-1_noise
BAT_129184,-1_noise
BAT_129188,-1_noise
BAT_129189,-1_noise
BAT_129190,-1_noise
BAT_129191,-1_noise
BAT_129192,-1_noise
BAT_129194,-1_noise
BAT_129196,-1_noise
BAT_129199,-1_noise
BAT_129200,-1_noise
BAT_129202,-1_noise
BAT_129205,-1_noise
BAT_129207,-1_noise
BAT_129209,-1_noise
BAT_129211,-1_noise
BAT_129212,-1_noise
BAT_129213,-1_noise
BAT_129214,-1_noise
BAT_129215,-1_noise
BAT_129218,-1_noise
BAT_129220,-1_noise
BAT_129221,-1_noise
BAT_129222,-1_noise
BAT_129223,-1_noise
BAT_129224,-1_noise
BAT_129225,-1_noise
BAT_129226,-1_noise
BAT_129230,-1_noise
BAT_129231,-1_noise
BAT_129232,-1_noise
BAT_129233,-1_noise
BAT_129235,-1_noise
BAT_129238,-1_noise
BAT_129241,-1_noise
BAT_129243,-1_noise
BAT_129244,-1_noise
BAT_129245,-1_noise
BAT_129246,-1_noise
BAT_129247,-1_noise
BAT_129249,-1_noise
BAT_129250,-1_noise
BAT_129255,-1_noise
BAT_129256,-1_noise
BAT_129257,-1_noise
BAT_129259,-1_noise
BAT_129260,-1_noise
BAT_129263,-1_noise
BAT_129264,-1_noise
BAT_129266,-1_noise
BAT_129272,-1_noise
BAT_129274,-1_noise
BAT_129277,-1_noise
BAT_129278,-1_noise
BAT_129279,-1_noise
BAT_129280,-1_noise
BAT_129281,-1_noise
BAT_129282,-1_noise
BAT_129283,-1_noise
BAT_129284,-1_noise
BAT_129285,-1_noise
BAT_129286,-1_noise
BAT_129287,-1_noise
BAT_129288,-1_noise
BAT_129290,-1_noise
BAT_129292,-1_noise
BAT_129294,-1_noise
BAT_129296,-1_noise
BAT_129300,-1_noise
BAT_129302,-1_noise
BAT_129303,-1_noise
BAT_129304,-1_noise
BAT_129307,-1_noise
BAT_129310,-1_noise
BAT_129313,-1_noise
BAT_129317,-1_noise
BAT_129318,-1_noise
BAT_129320,-1_noise
BAT_129321,-1_noise
BAT_129323,-1_noise
BAT_129324,-1_noise
BAT_129326,-1_noise
BAT_129327,-1_noise
BAT_129328,-1_noise
BAT_129329,-1_noise
BAT_129331,-1_noise
BAT_129333,-1_noise
BAT_129335,-1_noise
BAT_129336,-1_noise
BAT_129338,-1_noise
BAT_129341,-1_noise
BAT_129342,-1_noise
BAT_129343,-1_noise
BAT_129345,-1_noise
BAT_129346,-1_noise
BAT_129347,-1_noise
BAT_129348,-1_noise
BAT_129349,-1_noise
BAT_129350,-1_noise
BAT_129351,-1_noise
BAT_129352,-1_noise
BAT_129353,-1_noise
BAT_129354,-1_noise
BAT_129358,-1_noise
BAT_129368,-1_noise
BAT_129369,-1_noise
BAT_129370,-1_noise
BAT_129371,-1_noise
BAT_129372,-1_noise
BAT_129373,-1_noise
BAT_129376,-1_noise
BAT_129377,-1_noise
BAT_129380,-1_noise
BAT_129382,-1_noise
BAT_129384,-1_noise
BAT_129385,-1_noise
BAT_129386,-1_noise
BAT_129389,-1_noise
BAT_129390,-1_noise
BAT_129395,-1_noise
BAT_129399,-1_noise
BAT_129401,-1_noise
BAT_129403,-1_noise
BAT_129404,-1_noise
BAT_129405,-1_noise
BAT_129406,-1_noise
BAT_129416,-1_noise
BAT_129417,-1_noise
BAT_129418,-1_noise
BAT_129422,-1_noise
BAT_129425,-1_noise
BAT_129429,-1_noise
BAT_129431,-1_noise
BAT_129432,-1_noise
BAT_129433,-1_noise
BAT_129439,-1_noise
BAT_129440,-1_noise
BAT_129442,-1_noise
BAT_129444,-1_noise
BAT_129445,-1_noise
BAT_129446,-1_noise
BAT_129447,-1_noise
BAT_129450,-1_noise
BAT_129451,-1_noise
BAT_129452,-1_noise
BAT_129453,-1_noise
BAT_129455,-1_noise
BAT_129457,-1_noise
BAT_129458,-1_noise
BAT_129459,-1_noise
BAT_129463,-1_noise
BAT_129465,-1_noise
BAT_129466,-1_noise
BAT_129469,-1_noise
BAT_129470,-1_noise
BAT_129472,-1_noise
BAT_129473,-1_noise
BAT_129474,-1_noise
BAT_129476,-1_noise
BAT_129478,-1_noise
BAT_129479,-1_noise
BAT_129481,-1_noise
BAT_129482,-1_noise
BAT_129483,-1_noise
BAT_129485,-1_noise
BAT_129486,-1_noise
BAT_129490,-1_noise
BAT_129492,-1_noise
BAT_129493,-1_noise
BAT_129494,-1_noise
BAT_129499,-1_noise
BAT_129500,-1_noise
BAT_129502,-1_noise
BAT_129503,-1_noise
BAT_129505,-1_noise
BAT_129506,-1_noise
BAT_129508,-1_noise
BAT_129510,-1_noise
BAT_129511,-1_noise
BAT_129515,-1_noise
BAT_129517,-1_noise
BAT_129524,-1_noise
BAT_129525,-1_noise
BAT_129527,-1_noise
BAT_129529,-1_noise
BAT_129530,-1_noise
BAT_129534,-1_noise
BAT_129537,-1_noise
BAT_129538,-1_noise
BAT_129539,-1_noise
BAT_129541,-1_noise
BAT_129542,-1_noise
BAT_129544,-1_noise
BAT_129545,-1_noise
BAT_129546,-1_noise
BAT_129553,-1_noise
BAT_129554,-1_noise
BAT_129556,-1_noise
BAT_129558,-1_noise
BAT_129561,-1_noise
BAT_129562,-1_noise
BAT_129568,-1_noise
BAT_129569,-1_noise
BAT_129571,-1_noise
BAT_129572,-1_noise
BAT_129574,-1_noise
BAT_129575,-1_noise
BAT_129577,-1_noise
BAT_129580,-1_noise
BAT_129582,-1_noise
BAT_129584,-1_noise
BAT_129587,-1_noise
BAT_129589,-1_noise
BAT_129592,-1_noise
BAT_129594,-1_noise
BAT_129595,-1_noise
BAT_129596,-1_noise
BAT_129597,-1_noise
BAT_129598,-1_noise
BAT_129599,-1_noise
BAT_129600,-1_noise
BAT_129603,-1_noise
BAT_129605,-1_noise
BAT_129606,-1_noise
BAT_129610,-1_noise
BAT_129611,-1_noise
BAT_129613,-1_noise
BAT_129614,-1_noise
BAT_129619,-1_noise
BAT_129620,-1_noise
BAT_129622,-1_noise
BAT_129623,-1_noise
BAT_129624,-1_noise
BAT_129625,-1_noise
BAT_129626,-1_noise
BAT_129627,-1_noise
BAT_129629,-1_noise
BAT_129630,-1_noise
BAT_129632,-1_noise
BAT_129634,-1_noise
BAT_129635,-1_noise
BAT_129636,-1_noise
BAT_129641,-1_noise
BAT_129642,-1_noise
BAT_129643,-1_noise
BAT_129644,-1_noise
BAT_129645,-1_noise
BAT_129646,-1_noise
BAT_129650,-1_noise
BAT_129652,-1_noise
BAT_129653,-1_noise
BAT_129655,-1_noise
BAT_129657,-1_noise
BAT_129658,-1_noise
BAT_129660,-1_noise
BAT_129661,-1_noise
BAT_129663,-1_noise
BAT_129664,-1_noise
BAT_129665,-1_noise
BAT_129667,-1_noise
BAT_129670,-1_noise
BAT_129672,-1_noise
BAT_129673,-1_noise
BAT_129674,-1_noise
BAT_129675,-1_noise
BAT_129678,-1_noise
BAT_129684,-1_noise
BAT_129685,-1_noise
BAT_129687,-1_noise
BAT_129690,-1_noise
BAT_129693,-1_noise
BAT_129695,-1_noise
BAT_129697,-1_noise
BAT_129700,-1_noise
BAT_129703,-1_noise
BAT_129706,-1_noise
BAT_129707,-1_noise
BAT_129709,-1_noise
BAT_129710,-1_noise
BAT_129712,-1_noise
BAT_129713,-1_noise
BAT_129714,-1_noise
BAT_129715,-1_noise
BAT_129716,-1_noise
BAT_129718,-1_noise
BAT_129719,-1_noise
BAT_129720,-1_noise
BAT_129721,-1_noise
BAT_129724,-1_noise
BAT_129725,-1_noise
BAT_129726,-1_noise
BAT_129730,-1_noise
BAT_129732,-1_noise
BAT_129735,-1_noise
BAT_129736,-1_noise
BAT_129741,-1_noise
BAT_129745,-1_noise
BAT_129746,-1_noise
BAT_129751,-1_noise
BAT_129754,-1_noise
BAT_129756,-1_noise
BAT_129757,-1_noise
BAT_129758,-1_noise
BAT_129759,-1_noise
BAT_129766,-1_noise
BAT_129769,-1_noise
BAT_129770,-1_noise
BAT_129772,-1_noise
BAT_129773,-1_noise
BAT_129776,-1_noise
BAT_129780,-1_noise
BAT_129781,-1_noise
BAT_129782,-1_noise
BAT_129783,-1_noise
BAT_129786,-1_noise
BAT_129789,-1_noise
BAT_129793,-1_noise
BAT_129794,-1_noise
BAT_129796,-1_noise
BAT_129797,-1_noise
BAT_129802,-1_noise
BAT_129804,-1_noise
BAT_129806,-1_noise
BAT_129810,-1_noise
BAT_129812,-1_noise
BAT_129814,-1_noise
BAT_129820,-1_noise
BAT_129821,-1_noise
BAT_129824,-1_noise
BAT_129826,-1_noise
BAT_129829,-1_noise
BAT_129832,-1_noise
BAT_129833,-1_noise
BAT_129836,-1_noise
BAT_129840,-1_noise
BAT_129846,-1_noise
BAT_129851,-1_noise
BAT_129852,-1_noise
BAT_129853,-1_noise
BAT_129855,-1_noise
BAT_129856,-1_noise
BAT_129857,-1_noise
BAT_129859,-1_noise
BAT_129861,-1_noise
BAT_129864,-1_noise
BAT_129865,-1_noise
BAT_129867,-1_noise
BAT_129869,-1_noise
BAT_129870,-1_noise
BAT_129871,-1_noise
BAT_129873,-1_noise
BAT_129877,-1_noise
BAT_129888,-1_noise
BAT_129889,-1_noise
BAT_129891,-1_noise
BAT_129892,-1_noise
BAT_129893,-1_noise
BAT_129895,-1_noise
BAT_129896,-1_noise
BAT_129899,-1_noise
BAT_129900,-1_noise
BAT_129901,-1_noise
BAT_129907,-1_noise
BAT_129909,-1_noise
BAT_129911,-1_noise
BAT_129917,-1_noise
BAT_129918,-1_noise
BAT_129921,-1_noise
BAT_129923,-1_noise
BAT_129924,-1_noise
BAT_129929,-1_noise
BAT_129931,-1_noise
BAT_129932,-1_noise
BAT_129941,-1_noise
BAT_129944,-1_noise
BAT_129946,-1_noise
BAT_129948,-1_noise
BAT_129954,-1_noise
BAT_129955,-1_noise
BAT_129956,-1_noise
BAT_129957,-1_noise
BAT_129970,-1_noise
BAT_129975,-1_noise
BAT_129981,-1_noise
BAT_129983,-1_noise
BAT_129988,-1_noise
BAT_129995,-1_noise
BAT_130000,-1_noise
BAT_130002,-1_noise
BAT_130003,-1_noise
BAT_130007,-1_noise
BAT_130010,-1_noise
BAT_130012,-1_noise
BAT_130013,-1_noise
BAT_130014,-1_noise
BAT_130028,-1_noise
BAT_130029,-1_noise
BAT_130032,-1_noise
BAT_130033,-1_noise
BAT_130035,-1_noise
BAT_130036,-1_noise
BAT_130039,-1_noise
BAT_130040,-1_noise
BAT_130042,-1_noise
BAT_130043,-1_noise
BAT_130045,-1_noise
BAT_130046,-1_noise
BAT_130052,-1_noise
BAT_130056,-1_noise
BAT_130063,-1_noise
BAT_130071,-1_noise
BAT_130072,-1_noise
BAT_130077,-1_noise
BAT_130078,-1_noise
BAT_130082,-1_noise
BAT_130085,-1_noise
BAT_130090,-1_noise
BAT_130094,-1_noise
BAT_130096,-1_noise
BAT_130097,-1_noise
BAT_130100,-1_noise
BAT_130101,-1_noise
BAT_130102,-1_noise
BAT_130105,-1_noise
BAT_130106,-1_noise
BAT_130108,-1_noise
BAT_130110,-1_noise
BAT_130111,-1_noise
BAT_130112,-1_noise
BAT_130114,-1_noise
BAT_130116,-1_noise
BAT_130119,-1_noise
BAT_130121,-1_noise
BAT_130122,-1_noise
BAT_130123,-1_noise
BAT_130124,-1_noise
BAT_130127,-1_noise
BAT_130128,-1_noise
BAT_130129,-1_noise
BAT_130130,-1_noise
BAT_130131,-1_noise
BAT_130132,-1_noise
BAT_130133,-1_noise
BAT_130134,-1_noise
BAT_130135,-1_noise
BAT_130137,-1_noise
BAT_130139,-1_noise
BAT_130140,-1_noise
BAT_130142,-1_noise
BAT_130152,-1_noise
BAT_130154,-1_noise
BAT_130155,-1_noise
BAT_130156,-1_noise
BAT_130157,-1_noise
BAT_130161,-1_noise
BAT_130162,-1_noise
BAT_130163,-1_noise
BAT_130170,-1_noise
BAT_130174,-1_noise
BAT_130175,-1_noise
BAT_130176,-1_noise
BAT_130177,-1_noise
BAT_130178,-1_noise
BAT_130181,-1_noise
BAT_130182,-1_noise
BAT_130183,-1_noise
BAT_130184,-1_noise
BAT_130189,-1_noise
BAT_130191,-1_noise
BAT_130192,-1_noise
BAT_130195,-1_noise
BAT_130197,-1_noise
BAT_130198,-1_noise
BAT_130199,-1_noise
BAT_130203,-1_noise
BAT_130205,-1_noise
BAT_130208,-1_noise
BAT_130209,-1_noise
BAT_130211,-1_noise
BAT_130212,-1_noise
BAT_130215,-1_noise
BAT_130216,-1_noise
BAT_130219,-1_noise
BAT_130223,-1_noise
BAT_130226,-1_noise
BAT_130227,-1_noise
BAT_130228,-1_noise
BAT_130229,-1_noise
BAT_130230,-1_noise
BAT_130231,-1_noise
BAT_130232,-1_noise
BAT_130238,-1_noise
BAT_130264,-1_noise
BAT_130268,-1_noise
BAT_130269,-1_noise
BAT_130271,-1_noise
BAT_130274,-1_noise
BAT_130275,-1_noise
BAT_130277,-1_noise
BAT_130280,-1_noise
BAT_130281,-1_noise
BAT_130287,-1_noise
BAT_130288,-1_noise
BAT_130289,-1_noise
BAT_130293,-1_noise
BAT_130297,-1_noise
BAT_130299,-1_noise
BAT_130300,-1_noise
BAT_130303,-1_noise
BAT_130304,-1_noise
BAT_130308,-1_noise
BAT_130310,-1_noise
BAT_130311,-1_noise
BAT_130312,-1_noise
BAT_130313,-1_noise
BAT_130315,-1_noise
BAT_130316,-1_noise
BAT_130318,-1_noise
BAT_130320,-1_noise
BAT_130321,-1_noise
BAT_130325,-1_noise
BAT_130327,-1_noise
BAT_130335,-1_noise
BAT_130338,-1_noise
BAT_130342,-1_noise
BAT_130343,-1_noise
BAT_130347,-1_noise
BAT_130348,-1_noise
BAT_130351,-1_noise
BAT_130354,-1_noise
BAT_130357,-1_noise
BAT_130358,-1_noise
BAT_130360,-1_noise
BAT_130361,-1_noise
BAT_130364,-1_noise
BAT_130371,-1_noise
BAT_130375,-1_noise
BAT_130376,-1_noise
BAT_130379,-1_noise
BAT_130381,-1_noise
BAT_130383,-1_noise
BAT_130387,-1_noise
BAT_130388,-1_noise
BAT_130392,-1_noise
BAT_130394,-1_noise
BAT_130395,-1_noise
BAT_130396,-1_noise
BAT_130397,-1_noise
BAT_130400,-1_noise
BAT_130411,-1_noise
BAT_130412,-1_noise
BAT_130419,-1_noise
BAT_130422,-1_noise
BAT_130427,-1_noise
BAT_130429,-1_noise
BAT_130430,-1_noise
BAT_130432,-1_noise
BAT_130433,-1_noise
BAT_130435,-1_noise
BAT_130437,-1_noise
BAT_130442,-1_noise
BAT_130446,-1_noise
BAT_130447,-1_noise
BAT_130449,-1_noise
BAT_130450,-1_noise
BAT_130454,-1_noise
BAT_130455,-1_noise
BAT_130462,-1_noise
BAT_130464,-1_noise
BAT_130466,-1_noise
BAT_130467,-1_noise
BAT_130468,-1_noise
BAT_130470,-1_noise
BAT_130471,-1_noise
BAT_130472,-1_noise
BAT_130474,-1_noise
BAT_130475,-1_noise
BAT_130476,-1_noise
BAT_130483,-1_noise
BAT_130484,-1_noise
BAT_130486,-1_noise
BAT_130488,-1_noise
BAT_130489,-1_noise
BAT_130490,-1_noise
BAT_130491,-1_noise
BAT_130492,-1_noise
BAT_130493,-1_noise
BAT_130495,-1_noise
BAT_130499,-1_noise
BAT_130500,-1_noise
BAT_130501,-1_noise
BAT_130502,-1_noise
BAT_130503,-1_noise
BAT_130506,-1_noise
BAT_130507,-1_noise
BAT_130508,-1_noise
BAT_130509,-1_noise
BAT_130515,-1_noise
BAT_130521,-1_noise
BAT_130522,-1_noise
BAT_130524,-1_noise
BAT_130532,-1_noise
BAT_130533,-1_noise
BAT_130534,-1_noise
BAT_130545,-1_noise
BAT_130547,-1_noise
BAT_130548,-1_noise
BAT_130555,-1_noise
BAT_130556,-1_noise
BAT_130557,-1_noise
BAT_130559,-1_noise
BAT_130560,-1_noise
BAT_130561,-1_noise
BAT_130562,-1_noise
BAT_130565,-1_noise
BAT_130574,-1_noise
BAT_130588,-1_noise
BAT_130589,-1_noise
BAT_130594,-1_noise
BAT_130596,-1_noise
BAT_130599,-1_noise
BAT_130600,-1_noise
BAT_130605,-1_noise
BAT_130611,-1_noise
BAT_130619,-1_noise
BAT_130622,-1_noise
BAT_130626,-1_noise
BAT_130634,-1_noise
BAT_130636,-1_noise
BAT_130637,-1_noise
BAT_130638,-1_noise
BAT_130639,-1_noise
BAT_130640,-1_noise
BAT_130642,-1_noise
BAT_130646,-1_noise
BAT_130649,-1_noise
BAT_130655,-1_noise
BAT_130657,-1_noise
BAT_130663,-1_noise
BAT_130665,-1_noise
BAT_130666,-1_noise
BAT_130667,-1_noise
BAT_130669,-1_noise
BAT_130671,-1_noise
BAT_130673,-1_noise
BAT_130676,-1_noise
BAT_130683,-1_noise
BAT_130686,-1_noise
BAT_130688,-1_noise
BAT_130695,-1_noise
BAT_130696,-1_noise
BAT_130698,-1_noise
BAT_130700,-1_noise
BAT_130701,-1_noise
BAT_130708,-1_noise
BAT_130712,-1_noise
BAT_130715,-1_noise
BAT_130736,-1_noise
BAT_130737,-1_noise
BAT_130739,-1_noise
BAT_130740,-1_noise
BAT_130741,-1_noise
BAT_130742,-1_noise
BAT_130758,-1_noise
BAT_130760,-1_noise
BAT_130768,-1_noise
BAT_130771,-1_noise
BAT_130787,-1_noise
BAT_130788,-1_noise
BAT_130801,-1_noise
BAT_130807,-1_noise
BAT_130810,-1_noise
BAT_130814,-1_noise
BAT_130821,-1_noise
